ensemble,form,starting_class,item_id,dimensions,perturbation_trials,family_flips,family_flip_rate,posture_flips,posture_flip_rate,routing_flips,routing_flip_rate,full_archetype_flips,full_archetype_flip_rate,mean_dimension_l1,max_dimension_l1,omission_trials,omission_full_archetype_flip_rate,neutralisation_trials,neutralisation_full_archetype_flip_rate
calibratedSynthetic,fullExtended,blend,v21_in_rev_03,institutions,4,2,0.5,0,0,0,0,0,0,0.0325,0.04,1,0,1,0
calibratedSynthetic,fullExtended,blend,v21_ni_rev_01,normsIdentity,2,1,0.5,0,0,0,0,0,0,0.05,0.05,0,0,0,0
calibratedSynthetic,fullExtended,blend,v21_ni_rev_05,normsIdentity,4,1,0.25,0,0,0,0,0,0,0.04,0.05,1,0,1,0
calibratedSynthetic,fullExtended,blend,v21_oj_rev_02,orderJustice,2,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0
calibratedSynthetic,fullExtended,blend,v21_pe_rev_02,politicalEconomy,4,0,0,0,0,0,0,0,0,0.06,0.09,1,0,1,0
calibratedSynthetic,fullExtended,blend,v21_rs_rev_04,restraint,4,0,0,0,0,0,0,0,0,0.05,0.09,1,0,1,0
calibratedSynthetic,fullExtended,blend,v21_rs_rev_05,restraint,2,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0
calibratedSynthetic,fullExtended,blend,v21_sc_rev_01,securityCompetition,2,0,0,0,0,0,0,0,0,0.055,0.06,0,0,0,0
calibratedSynthetic,fullExtended,blend,v21_sc_rev_02,securityCompetition,4,0,0,0,0,0,0,0,0,0.0375,0.06,1,0,1,0
calibratedSynthetic,fullExtended,blend,v21_sc_rev_05,securityCompetition,2,0,0,0,0,0,0,0,0,0.055,0.06,0,0,0,0
calibratedSynthetic,fullExtended,blend,val_ci_1,validation:cooperativeInternationalism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,blend,val_ci_2,validation:cooperativeInternationalism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,blend,val_ci_3,validation:cooperativeInternationalism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,blend,val_ci_4,validation:cooperativeInternationalism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,blend,val_iso_1,validation:isolationism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,blend,val_iso_2,validation:isolationism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,blend,val_iso_3,validation:isolationism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,blend,val_iso_4,validation:isolationism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,blend,val_mi_1,validation:militantInternationalism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,blend,val_mi_2,validation:militantInternationalism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,blend,val_mi_3,validation:militantInternationalism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,blend,val_mi_4,validation:militantInternationalism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_case_burdens,domesticFilters|institutions|normsIdentity|restraint|securityCompetition,477,0,0,14,0.02935,0,0,14,0.02935,0.213941,0.43,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_case_digital_stack,institutions|normsIdentity|politicalEconomy|restraint|securityCompetition,477,0,0,7,0.014675,0,0,7,0.014675,0.216834,0.46,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_case_finance,domesticFilters|institutions|politicalEconomy|restraint,477,0,0,0,0,0,0,0,0,0.219392,0.43,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_case_green_finance,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy,477,0,0,0,0,0,0,0,0,0.252013,0.6,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_case_intervention_memory,domesticFilters|institutions|normsIdentity|orderJustice|restraint,477,0,0,12,0.025157,0,0,12,0.025157,0.27086,0.47,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_case_maritime_crisis,domesticFilters|institutions|restraint|securityCompetition,477,0,0,12,0.025157,0,0,12,0.025157,0.197925,0.46,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_case_middle_power,domesticFilters|institutions|normsIdentity|politicalEconomy|restraint|securityCompetition,477,0,0,6,0.012579,0,0,6,0.012579,0.185157,0.43,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_case_rising_power_voice,domesticFilters|institutions|normsIdentity|politicalEconomy|securityCompetition,477,0,0,0,0,2,0.004193,2,0.004193,0.240608,0.43,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_case_sanctions_alignment,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|restraint,477,0,0,8,0.016771,0,0,8,0.016771,0.26501,0.62,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_in3,institutions,295,0,0,0,0,0,0,0,0,0.042915,0.06,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_in4,institutions,301,0,0,0,0,0,0,0,0,0.042957,0.06,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_ni3,normsIdentity,302,0,0,0,0,0,0,0,0,0.066192,0.1,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_oj3,orderJustice,317,0,0,0,0,0,0,0,0,0.090095,0.12,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_pe3,politicalEconomy,299,0,0,0,0,0,0,0,0,0.067559,0.11,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_pe4,politicalEconomy,299,0,0,0,0,0,0,0,0,0.067559,0.11,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_sc3,securityCompetition,303,0,0,0,0,0,0,0,0,0.056799,0.07,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_sc4,securityCompetition,307,0,0,0,0,0,0,0,0,0.056547,0.07,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_tradeoff_ceasefire_settlement,domesticFilters|institutions|orderJustice|politicalEconomy|restraint,477,0,0,5,0.010482,0,0,5,0.010482,0.250147,0.49,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_tradeoff_energy_alignment,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|restraint,477,0,0,9,0.018868,0,0,9,0.018868,0.268931,0.63,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_tradeoff_evidence,domesticFilters|institutions|normsIdentity|restraint|securityCompetition,477,1,0.002096,3,0.006289,1,0.002096,4,0.008386,0.237862,0.51,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_tradeoff_legitimacy,domesticFilters|institutions|normsIdentity|politicalEconomy|securityCompetition,477,0,0,0,0,2,0.004193,2,0.004193,0.265409,0.51,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_tradeoff_parallel_order,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|securityCompetition,477,0,0,0,0,0,0,0,0,0.268218,0.59,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_tradeoff_rival,domesticFilters|institutions|normsIdentity|securityCompetition,477,1,0.002096,0,0,2,0.004193,2,0.004193,0.257065,0.56,0,0,0,0
calibratedSynthetic,fullExtended,pure,an_tradeoff_tech_order,institutions|normsIdentity|orderJustice|politicalEconomy|restraint|securityCompetition,477,0,0,8,0.016771,0,0,8,0.016771,0.235975,0.54,0,0,0,0
calibratedSynthetic,fullExtended,pure,case_protection,domesticFilters|institutions|normsIdentity|orderJustice|restraint,477,0,0,13,0.027254,0,0,13,0.027254,0.306038,0.65,0,0,0,0
calibratedSynthetic,fullExtended,pure,case_semiconductors,institutions|normsIdentity|politicalEconomy|restraint|securityCompetition,477,0,0,16,0.033543,0,0,16,0.033543,0.283564,0.54,0,0,0,0
calibratedSynthetic,fullExtended,pure,df1,domesticFilters,623,0,0,0,0,0,0,0,0,0.074141,0.29,159,0,159,0
calibratedSynthetic,fullExtended,pure,df2,domesticFilters,308,0,0,0,0,0,0,0,0,0.076104,0.14,0,0,0,0
calibratedSynthetic,fullExtended,pure,in1,institutions,295,0,0,0,0,0,0,0,0,0.042881,0.06,0,0,0,0
calibratedSynthetic,fullExtended,pure,in2,institutions,613,0,0,0,0,0,0,0,0,0.048238,0.16,159,0,159,0
calibratedSynthetic,fullExtended,pure,ni1,normsIdentity,299,0,0,0,0,0,0,0,0,0.06612,0.1,0,0,0,0
calibratedSynthetic,fullExtended,pure,ni2,normsIdentity,616,0,0,0,0,0,0,0,0,0.065211,0.28,159,0,159,0
calibratedSynthetic,fullExtended,pure,oj1,orderJustice,636,0,0,0,0,0,0,0,0,0.077154,0.23,159,0,159,0
calibratedSynthetic,fullExtended,pure,oj2,orderJustice,635,0,0,0,0,0,0,0,0,0.075543,0.24,159,0,159,0
calibratedSynthetic,fullExtended,pure,pe1,politicalEconomy,297,0,0,0,0,0,0,0,0,0.067643,0.11,0,0,0,0
calibratedSynthetic,fullExtended,pure,pe2,politicalEconomy,621,0,0,0,0,0,0,0,0,0.060548,0.18,159,0,159,0
calibratedSynthetic,fullExtended,pure,rs1,restraint,313,0,0,5,0.015974,0,0,5,0.015974,0.046134,0.06,0,0,0,0
calibratedSynthetic,fullExtended,pure,rs2,restraint,635,0,0,8,0.012598,0,0,8,0.012598,0.041228,0.13,159,0.012579,159,0.006289
calibratedSynthetic,fullExtended,pure,sc1,securityCompetition,301,0,0,0,0,0,0,0,0,0.056777,0.07,0,0,0,0
calibratedSynthetic,fullExtended,pure,sc2,securityCompetition,619,0,0,0,0,0,0,0,0,0.052682,0.19,159,0,159,0
calibratedSynthetic,fullExtended,pure,tradeoff_alliances,domesticFilters|institutions|normsIdentity|restraint|securityCompetition,477,0,0,3,0.006289,0,0,3,0.006289,0.229015,0.55,0,0,0,0
calibratedSynthetic,fullExtended,pure,tradeoff_interdependence,domesticFilters|institutions|politicalEconomy|restraint|securityCompetition,477,0,0,0,0,0,0,0,0,0.235996,0.42,0,0,0,0
calibratedSynthetic,fullExtended,pure,tradeoff_intervention,domesticFilters|institutions|normsIdentity|orderJustice|restraint,477,0,0,15,0.031447,0,0,15,0.031447,0.304046,0.64,0,0,0,0
calibratedSynthetic,fullExtended,pure,tradeoff_strategy,domesticFilters|politicalEconomy|restraint|securityCompetition,477,0,0,20,0.041929,0,0,20,0.041929,0.213899,0.43,0,0,0,0
calibratedSynthetic,fullExtended,pure,v21_df_rev_01,domesticFilters,309,0,0,0,0,0,0,0,0,0.075955,0.14,0,0,0,0
calibratedSynthetic,fullExtended,pure,v21_df_rev_04,domesticFilters,626,0,0,0,0,0,0,0,0,0.072955,0.28,159,0,159,0
calibratedSynthetic,fullExtended,pure,v21_in_rev_03,institutions,613,0,0,0,0,0,0,0,0,0.047814,0.17,159,0,159,0
calibratedSynthetic,fullExtended,pure,v21_ni_rev_01,normsIdentity,298,0,0,0,0,0,0,0,0,0.066107,0.1,0,0,0,0
calibratedSynthetic,fullExtended,pure,v21_ni_rev_05,normsIdentity,621,0,0,0,0,1,0.00161,1,0.00161,0.065829,0.26,159,0,159,0.006289
calibratedSynthetic,fullExtended,pure,v21_oj_rev_02,orderJustice,318,0,0,0,0,0,0,0,0,0.090094,0.12,0,0,0,0
calibratedSynthetic,fullExtended,pure,v21_pe_rev_02,politicalEconomy,614,0,0,0,0,0,0,0,0,0.061889,0.18,159,0,159,0
calibratedSynthetic,fullExtended,pure,v21_rs_rev_04,restraint,634,0,0,8,0.012618,0,0,8,0.012618,0.042366,0.13,159,0.018868,159,0
calibratedSynthetic,fullExtended,pure,v21_rs_rev_05,restraint,317,0,0,5,0.015773,0,0,5,0.015773,0.046151,0.06,0,0,0,0
calibratedSynthetic,fullExtended,pure,v21_sc_rev_01,securityCompetition,305,0,0,0,0,0,0,0,0,0.056557,0.07,0,0,0,0
calibratedSynthetic,fullExtended,pure,v21_sc_rev_02,securityCompetition,622,0,0,0,0,0,0,0,0,0.051929,0.14,159,0,159,0
calibratedSynthetic,fullExtended,pure,v21_sc_rev_05,securityCompetition,300,0,0,0,0,0,0,0,0,0.0568,0.07,0,0,0,0
calibratedSynthetic,fullExtended,pure,val_ci_1,validation:cooperativeInternationalism,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,pure,val_ci_2,validation:cooperativeInternationalism,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,pure,val_ci_3,validation:cooperativeInternationalism,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,pure,val_ci_4,validation:cooperativeInternationalism,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,pure,val_iso_1,validation:isolationism,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,pure,val_iso_2,validation:isolationism,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,pure,val_iso_3,validation:isolationism,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,pure,val_iso_4,validation:isolationism,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,pure,val_mi_1,validation:militantInternationalism,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,pure,val_mi_2,validation:militantInternationalism,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,pure,val_mi_3,validation:militantInternationalism,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,fullExtended,pure,val_mi_4,validation:militantInternationalism,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,an_case_green_finance,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy,6,1,0.166667,0,0,0,0,0,0,0.576667,0.9,0,0,0,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,an_case_middle_power,domesticFilters|institutions|normsIdentity|politicalEconomy|restraint|securityCompetition,6,5,0.833333,0,0,2,0.333333,2,0.333333,0.745,1.55,0,0,0,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,an_case_sanctions_alignment,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|restraint,6,1,0.166667,0,0,2,0.333333,2,0.333333,0.7,0.94,0,0,0,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,an_tradeoff_ceasefire_settlement,domesticFilters|institutions|orderJustice|politicalEconomy|restraint,6,4,0.666667,0,0,2,0.333333,2,0.333333,0.66,0.93,0,0,0,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,an_tradeoff_energy_alignment,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|restraint,6,2,0.333333,0,0,4,0.666667,4,0.666667,0.615,0.93,0,0,0,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,df1,domesticFilters,8,3,0.375,0,0,5,0.625,5,0.625,0.21125,0.29,2,0.5,2,0.5
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,in2,institutions,8,5,0.625,0,0,4,0.5,4,0.5,0.13125,0.27,2,0,2,0.5
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,ni2,normsIdentity,8,2,0.25,0,0,6,0.75,6,0.75,0.185,0.37,2,0.5,2,1
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,oj1,orderJustice,8,1,0.125,0,0,1,0.125,1,0.125,0.365,0.66,2,0,2,0.5
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,oj2,orderJustice,8,1,0.125,0,0,0,0,0,0,0.22125,0.34,2,0,2,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,pe2,politicalEconomy,8,0,0,0,0,0,0,0,0,0.12875,0.19,2,0,2,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,rs2,restraint,8,2,0.25,0,0,0,0,0,0,0.16625,0.34,2,0,2,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,sc2,securityCompetition,8,1,0.125,0,0,0,0,0,0,0.5625,1,2,0,2,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,v21_df_rev_04,domesticFilters,8,3,0.375,0,0,5,0.625,5,0.625,0.21125,0.29,2,0.5,2,0.5
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,v21_in_rev_03,institutions,8,5,0.625,0,0,5,0.625,5,0.625,0.1325,0.24,2,0,2,1
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,v21_ni_rev_05,normsIdentity,8,3,0.375,0,0,5,0.625,5,0.625,0.14375,0.19,2,0,2,1
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,v21_pe_rev_02,politicalEconomy,8,0,0,0,0,0,0,0,0,0.15,0.19,2,0,2,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,v21_rs_rev_04,restraint,8,3,0.375,0,0,0,0,0,0,0.16875,0.32,2,0,2,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,blend,v21_sc_rev_02,securityCompetition,8,2,0.25,0,0,0,0,0,0,0.5,1,2,0,2,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,an_case_green_finance,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy,354,1,0.002825,0,0,2,0.00565,3,0.008475,0.816751,2.09,0,0,0,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,an_case_middle_power,domesticFilters|institutions|normsIdentity|politicalEconomy|restraint|securityCompetition,354,0,0,11,0.031073,1,0.002825,12,0.033898,0.821949,1.99,0,0,0,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,an_case_sanctions_alignment,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|restraint,354,1,0.002825,18,0.050847,2,0.00565,20,0.056497,0.810028,2.25,0,0,0,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,an_tradeoff_ceasefire_settlement,domesticFilters|institutions|orderJustice|politicalEconomy|restraint,354,1,0.002825,12,0.033898,2,0.00565,14,0.039548,0.751864,1.64,0,0,0,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,an_tradeoff_energy_alignment,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|restraint,354,0,0,20,0.056497,2,0.00565,22,0.062147,0.81548,2.05,0,0,0,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,df1,domesticFilters,466,0,0,0,0,0,0,0,0,0.202082,0.7,118,0,118,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,in2,institutions,458,1,0.002183,0,0,1,0.002183,2,0.004367,0.209105,0.9,118,0,118,0.008475
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,ni2,normsIdentity,456,2,0.004386,0,0,3,0.006579,4,0.008772,0.351447,1.5,118,0,118,0.025424
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,oj1,orderJustice,472,0,0,0,0,0,0,0,0,0.203983,0.58,118,0,118,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,oj2,orderJustice,471,0,0,0,0,0,0,0,0,0.200234,0.58,118,0,118,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,pe2,politicalEconomy,458,0,0,0,0,0,0,0,0,0.162664,0.72,118,0,118,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,rs2,restraint,471,0,0,15,0.031847,0,0,15,0.031847,0.148471,0.41,118,0.016949,118,0.025424
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,sc2,securityCompetition,466,0,0,0,0,0,0,0,0,0.416524,1.5,118,0,118,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,v21_df_rev_04,domesticFilters,461,0,0,0,0,0,0,0,0,0.225618,0.7,118,0,118,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,v21_in_rev_03,institutions,454,0,0,0,0,2,0.004405,2,0.004405,0.205044,1.23,118,0,118,0.008475
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,v21_ni_rev_05,normsIdentity,457,2,0.004376,0,0,3,0.006565,4,0.008753,0.335339,1.5,118,0,118,0.025424
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,v21_pe_rev_02,politicalEconomy,459,0,0,0,0,0,0,0,0,0.166449,0.71,118,0,118,0
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,v21_rs_rev_04,restraint,470,0,0,18,0.038298,0,0,18,0.038298,0.143234,0.51,118,0.033898,118,0.033898
calibratedSynthetic,targeted:constructivist|criticalPoliticalEconomy,pure,v21_sc_rev_02,securityCompetition,462,0,0,0,0,1,0.002165,1,0.002165,0.41658,1.22,118,0,118,0.008475
calibratedSynthetic,targeted:institutionalist|constructivist,pure,an_case_digital_stack,institutions|normsIdentity|politicalEconomy|restraint|securityCompetition,360,1,0.002778,28,0.077778,2,0.005556,30,0.083333,0.824083,1.91,0,0,0,0
calibratedSynthetic,targeted:institutionalist|constructivist,pure,an_case_intervention_memory,domesticFilters|institutions|normsIdentity|orderJustice|restraint,360,0,0,25,0.069444,2,0.005556,27,0.075,0.81875,2.48,0,0,0,0
calibratedSynthetic,targeted:institutionalist|constructivist,pure,an_tradeoff_tech_order,institutions|normsIdentity|orderJustice|politicalEconomy|restraint|securityCompetition,360,2,0.005556,17,0.047222,3,0.008333,22,0.061111,0.844528,2.05,0,0,0,0
calibratedSynthetic,targeted:institutionalist|constructivist,pure,case_semiconductors,institutions|normsIdentity|politicalEconomy|restraint|securityCompetition,360,3,0.008333,36,0.1,4,0.011111,42,0.116667,1.022333,2.19,0,0,0,0
calibratedSynthetic,targeted:institutionalist|constructivist,pure,df1,domesticFilters,477,0,0,0,0,2,0.004193,2,0.004193,0.369748,1.5,120,0,120,0.008333
calibratedSynthetic,targeted:institutionalist|constructivist,pure,in2,institutions,465,3,0.006452,0,0,7,0.015054,7,0.015054,0.227634,0.76,120,0,120,0.033333
calibratedSynthetic,targeted:institutionalist|constructivist,pure,ni2,normsIdentity,468,11,0.023504,0,0,9,0.019231,13,0.027778,0.237094,1.22,120,0.016667,120,0.058333
calibratedSynthetic,targeted:institutionalist|constructivist,pure,oj1,orderJustice,480,0,0,0,0,2,0.004167,2,0.004167,0.172792,0.5,120,0.008333,120,0
calibratedSynthetic,targeted:institutionalist|constructivist,pure,oj2,orderJustice,478,0,0,0,0,1,0.002092,1,0.002092,0.172866,0.68,120,0,120,0
calibratedSynthetic,targeted:institutionalist|constructivist,pure,pe2,politicalEconomy,466,0,0,0,0,0,0,0,0,0.257983,0.8,120,0,120,0
calibratedSynthetic,targeted:institutionalist|constructivist,pure,rs2,restraint,477,0,0,26,0.054507,2,0.004193,28,0.0587,0.129476,0.41,120,0.05,120,0.033333
calibratedSynthetic,targeted:institutionalist|constructivist,pure,sc2,securityCompetition,468,0,0,0,0,1,0.002137,1,0.002137,0.190791,0.6,120,0,120,0
calibratedSynthetic,targeted:institutionalist|constructivist,pure,tradeoff_intervention,domesticFilters|institutions|normsIdentity|orderJustice|restraint,360,3,0.008333,29,0.080556,5,0.013889,35,0.097222,0.940861,2.03,0,0,0,0
calibratedSynthetic,targeted:institutionalist|constructivist,pure,v21_df_rev_04,domesticFilters,477,2,0.004193,0,0,5,0.010482,5,0.010482,0.356625,1.5,120,0.016667,120,0.016667
