ensemble,form,perturbation_scope,transition_type,from,to,changed,count,share_within_ensemble_form_scope_type
boundaryFocused,targeted:institutionalist|criticalPoliticalEconomy,posture-dimension,full-archetype,S-,P/S-,true,1,0.007813
boundaryFocused,targeted:institutionalist|criticalPoliticalEconomy,posture-dimension,full-archetype,S-,S-,false,7,0.054688
boundaryFocused,targeted:institutionalist|criticalPoliticalEconomy,posture-dimension,full-archetype,S+,S+,false,6,0.046875
boundaryFocused,targeted:institutionalist|criticalPoliticalEconomy,posture-dimension,posture,-,-,false,66,0.515625
boundaryFocused,targeted:institutionalist|criticalPoliticalEconomy,posture-dimension,posture,+,+,false,62,0.484375
boundaryFocused,targeted:institutionalist|criticalPoliticalEconomy,posture-dimension,routing,blend,blend,false,78,0.609375
boundaryFocused,targeted:institutionalist|criticalPoliticalEconomy,posture-dimension,routing,blend,pure,true,2,0.015625
boundaryFocused,targeted:institutionalist|criticalPoliticalEconomy,posture-dimension,routing,pure,blend,true,2,0.015625
boundaryFocused,targeted:institutionalist|criticalPoliticalEconomy,posture-dimension,routing,pure,pure,false,46,0.359375
boundaryFocused,targeted:realist|constructivist,answer,family,constructivist,constructivist,false,1227,0.285681
boundaryFocused,targeted:realist|constructivist,answer,family,constructivist,criticalPoliticalEconomy,true,126,0.029336
boundaryFocused,targeted:realist|constructivist,answer,family,constructivist,institutionalist,true,65,0.015134
boundaryFocused,targeted:realist|constructivist,answer,family,constructivist,realist,true,455,0.105937
boundaryFocused,targeted:realist|constructivist,answer,family,criticalPoliticalEconomy,constructivist,true,18,0.004191
boundaryFocused,targeted:realist|constructivist,answer,family,criticalPoliticalEconomy,criticalPoliticalEconomy,false,148,0.034459
boundaryFocused,targeted:realist|constructivist,answer,family,criticalPoliticalEconomy,institutionalist,true,20,0.004657
boundaryFocused,targeted:realist|constructivist,answer,family,criticalPoliticalEconomy,realist,true,81,0.018859
boundaryFocused,targeted:realist|constructivist,answer,family,institutionalist,constructivist,true,29,0.006752
boundaryFocused,targeted:realist|constructivist,answer,family,institutionalist,institutionalist,false,165,0.038417
boundaryFocused,targeted:realist|constructivist,answer,family,institutionalist,realist,true,7,0.00163
boundaryFocused,targeted:realist|constructivist,answer,family,realist,constructivist,true,472,0.109895
boundaryFocused,targeted:realist|constructivist,answer,family,realist,criticalPoliticalEconomy,true,127,0.029569
boundaryFocused,targeted:realist|constructivist,answer,family,realist,institutionalist,true,93,0.021653
boundaryFocused,targeted:realist|constructivist,answer,family,realist,realist,false,1262,0.29383
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M-,M-,false,178,0.041444
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M-,M/S-,true,15,0.003492
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M-,M+,true,4,0.000931
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M-,P-,true,25,0.005821
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M-,P/M-,true,89,0.020722
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M-,P/M+,true,6,0.001397
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M-,P/R-,true,2,0.000466
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M-,P/S-,true,4,0.000931
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M-,R/M-,true,6,0.001397
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S-,M-,true,15,0.003492
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S-,M/S-,false,59,0.013737
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S-,P-,true,8,0.001863
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S-,P/M-,true,19,0.004424
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S-,P/M+,true,2,0.000466
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S-,P/S-,true,22,0.005122
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S-,P+,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S-,R/M-,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S-,S-,true,6,0.001397
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S+,M-,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S+,M/S-,true,6,0.001397
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S+,M/S+,false,69,0.016065
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S+,M+,true,41,0.009546
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S+,P/M+,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S+,P/S+,true,7,0.00163
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S+,P+,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S+,S-,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M/S+,S+,true,9,0.002095
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M+,M-,true,12,0.002794
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M+,M/S+,true,30,0.006985
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M+,M+,false,149,0.034692
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M+,P/M+,true,23,0.005355
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M+,P/R+,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M+,P+,true,8,0.001863
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M+,R/M-,true,2,0.000466
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M+,R/M+,true,34,0.007916
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M+,R+,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,M+,S+,true,7,0.00163
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P-,M-,true,11,0.002561
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P-,P-,false,179,0.041676
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P-,P/M-,true,60,0.01397
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P-,P/R-,true,6,0.001397
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P-,P+,true,11,0.002561
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P-,R/M-,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,M-,true,232,0.054016
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,M/S-,true,25,0.005821
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,M+,true,2,0.000466
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,P-,true,232,0.054016
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,P/M-,false,652,0.151804
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,P/M+,true,28,0.006519
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,P/R-,true,29,0.006752
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,P/S-,true,37,0.008615
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,P+,true,7,0.00163
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,R-,true,6,0.001397
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,R/M-,true,87,0.020256
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,R/M+,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,R/S-,true,3,0.000698
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M-,S-,true,5,0.001164
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M+,M-,true,15,0.003492
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M+,M+,true,120,0.027939
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M+,P/M-,true,21,0.004889
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M+,P/M+,false,289,0.067288
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M+,P/R+,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M+,P/S+,true,4,0.000931
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M+,P+,true,86,0.020023
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M+,R/M-,true,2,0.000466
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M+,R/M+,true,4,0.000931
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M+,R/S+,true,2,0.000466
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/M+,R+,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/R+,M+,true,3,0.000698
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/R+,P-,true,3,0.000698
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/R+,P/M+,true,5,0.001164
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/R+,P/R-,true,3,0.000698
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/R+,P/R+,false,73,0.016997
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/R+,P/S+,true,2,0.000466
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/R+,P+,true,22,0.005122
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/R+,R-,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/R+,R/M-,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/R+,R/M+,true,10,0.002328
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/R+,R+,true,14,0.00326
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S-,M-,true,11,0.002561
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S-,M/S-,true,21,0.004889
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S-,P-,true,59,0.013737
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S-,P/M-,true,16,0.003725
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S-,P/R-,true,5,0.001164
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S-,P/S-,false,159,0.03702
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S-,P/S+,true,7,0.00163
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S-,P+,true,5,0.001164
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S-,R-,true,2,0.000466
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S-,R/M-,true,5,0.001164
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S-,R/S-,true,12,0.002794
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S-,S-,true,31,0.007218
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S+,M-,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S+,M/S-,true,2,0.000466
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S+,M/S+,true,9,0.002095
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S+,M+,true,5,0.001164
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S+,P/M+,true,18,0.004191
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S+,P/R+,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S+,P/S-,true,18,0.004191
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S+,P/S+,false,87,0.020256
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S+,P+,true,32,0.007451
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P/S+,S+,true,25,0.005821
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P+,M-,true,4,0.000931
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P+,M+,true,11,0.002561
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P+,P-,true,20,0.004657
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P+,P/M-,true,6,0.001397
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P+,P/M+,true,16,0.003725
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P+,P/S-,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P+,P/S+,true,4,0.000931
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,P+,P+,false,204,0.047497
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R-,M-,true,3,0.000698
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R-,P-,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R-,P/R-,true,2,0.000466
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R-,R-,false,34,0.007916
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R-,R/M-,true,27,0.006286
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R/M-,M-,true,5,0.001164
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R/M-,R-,true,28,0.006519
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R/M-,R/M-,false,33,0.007683
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R/M+,M-,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R/M+,M+,true,8,0.001863
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R/M+,P/M+,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R/M+,R/M-,true,5,0.001164
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R/M+,R/M+,false,43,0.010012
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R/M+,R+,true,9,0.002095
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R+,M+,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R+,P/M+,true,3,0.000698
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R+,P/R+,true,3,0.000698
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R+,P+,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R+,R-,true,6,0.001397
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R+,R/M-,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R+,R/M+,true,10,0.002328
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,R+,R+,false,43,0.010012
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,S-,M-,true,1,0.000233
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,S-,M/S-,true,7,0.00163
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,S-,P/S-,true,4,0.000931
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,S-,R-,true,4,0.000931
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,S-,R/M-,true,2,0.000466
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,S-,R/S-,true,20,0.004657
boundaryFocused,targeted:realist|constructivist,answer,full-archetype,S-,S-,false,31,0.007218
boundaryFocused,targeted:realist|constructivist,answer,posture,-,-,false,2537,0.590687
boundaryFocused,targeted:realist|constructivist,answer,posture,-,+,true,74,0.017229
boundaryFocused,targeted:realist|constructivist,answer,posture,+,-,true,133,0.030966
boundaryFocused,targeted:realist|constructivist,answer,posture,+,+,false,1551,0.361118
boundaryFocused,targeted:realist|constructivist,answer,routing,blend,blend,false,1907,0.444005
boundaryFocused,targeted:realist|constructivist,answer,routing,blend,pure,true,1054,0.245402
